Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genre,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
Nice Try,The Rival Mob,0.235,0.789,7,-7.6129999999999995,1,0.0519,2.32e-06,0.92,0.192,0.324,139.35,73107,4,"oi,hardcore,straight+edge,hardcore+punk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Yo Pe - Remix,Innoss'B,0.47200000000000003,0.838,6,-3.918,0,0.161,0.13,1.52e-05,0.28300000000000003,0.818,182.81599999999997,272707,3,"congo,congolese,congo,congolese",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,0.593,0.7759999999999999,0,-4.343,0,0.0325,0.21600000000000003,2.94e-05,0.32899999999999996,0.634,81.992,215457,4,"hip-hop,all,indian,india,chennai,hip-hop,all,indian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
How Great Is Our God,Holy Communion Instrumental Duo,0.504,0.111,0,-17.733,0,0.0433,0.97,0.924,0.111,0.191,130.487,221820,4,"instrumental,chill,calm,instrumental,chill,calm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oatmeal,Cass McCombs,0.45,0.915,5,-5.935,1,0.0687,0.00336,0.00301,0.0346,0.5820000000000001,116.17,153933,4,"folk,singer-songwriter,indie,2015,alternative,folk,singer-songwriter,indie",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Straighthate,Sepultura,0.263,0.856,9,-6.095,1,0.0964,0.000778,0.6,0.268,0.129,155.134,321627,4,"thrash+metal,metal,groove+metal,death+metal,sepultura,thrash+metal,death+metal,metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kuggnäs - 214,Völund Smed,0.45799999999999996,0.9570000000000001,1,-4.486000000000001,1,0.083,0.00645,0.0,0.335,0.545,150.046,222227,4,"vikingarock,viking+rock,swedish,oi,punk,vikingarock,viking+rock,swedish",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Raggarlåten - Acoustic version,Sofie Svensson,0.561,0.445,4,-7.569,1,0.0556,0.506,0.0,0.113,0.73,162.566,164746,4,"singer-songwriter,singer-songwriter,saab",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Blood Walk,Cabaret Nocturne,0.7240000000000001,0.7859999999999999,7,-9.392999999999999,1,0.0483,0.0138,0.85,0.111,0.0382,109.99600000000001,424500,4,"minimal+techno,personal+favourites,nu-disco,synthpop,electronic",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Floor & More,Ronny Jordan,0.782,0.42200000000000004,10,-7.691,0,0.0512,0.541,0.772,0.107,0.701,90.861,304040,4,"smooth+jazz,guitar,acid+jazz,jazz,smooth+jazz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
I Made a Mistake,Harold Burrage,0.51,0.431,8,-10.048,0,0.11800000000000001,0.503,0.0,0.182,0.77,86.959,117200,3,"blues,piano,7soul,blues,piano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Glint,Deafheaven,0.213,0.966,7,-5.3,0,0.0863,1.06e-05,0.878,0.142,0.14300000000000002,94.38799999999999,657005,4,"post-rock,shoegaze,post-metal,black+metal,black+metal,post-black+metal,atmospheric+black+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Soft Music/Juno Portraits Of The Jovian Sky,of Montreal,0.653,0.74,5,-4.946000000000001,1,0.0398,0.0359,1.47e-06,0.0469,0.746,138.015,335893,4,"alternative dance,alternative rock,anti-folk,art pop,athens indie,baroque pop,dance-punk,e6fi,freak folk,indie pop,indie rock,modern rock,new rave",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
Places,Shlohmo,0.35600000000000004,0.469,6,-8.402999999999999,0,0.12,0.361,0.882,0.396,0.231,85.228,302211,4,"ambient,chillout,electronic,downtempo,experimental,electronic,glitch-hop",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Steep Hills of Vicodin Tears,A Winged Victory for the Sullen,0.0804,0.0836,11,-21.006999999999998,1,0.04,0.767,0.853,0.11900000000000001,0.0498,82.14,266840,3,"contemporary+classical,neoclassical,modern+classical,post-classical,piano,ambient,neoclassical,piano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Angel from Montgomery,John Prine,0.575,0.48200000000000004,0,-12.186,1,0.0323,0.721,0.0759,0.26899999999999996,0.364,131.77,221600,4,"folk,singer-songwriter,americana,70s,gender+benders,folk,singer-songwriter,country",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Geraldines Routine,Tape Five,0.8170000000000001,0.6829999999999999,10,-6.59,1,0.139,0.214,8.62e-06,0.0798,0.815,119.053,188911,4,"swing,electro+swing,jazz,cabaret,lounge,jazz,chillout",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Le Bien, Le Mal",Guru,0.8420000000000001,0.821,1,-9.86,1,0.163,0.0413,0.00249,0.34600000000000003,0.594,101.986,202160,4,"hip-hop,jazz,rap,acid+jazz,jazz+hop,hip-hop,jazz+hop,jazz",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cheap Thrills,Freedom Dub,0.754,0.615,6,-8.746,0,0.0461,0.0304,0.0057799999999999995,0.179,0.62,90.005,216422,4,"chillout,dub,lounge,reggae,chillout,dub,lounge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Brood - Live @ Graspop Metal Meeting '18,Fleddy Melculy,0.18899999999999997,0.9540000000000001,11,-4.084,1,0.102,0.00036,0.0432,0.602,0.0528,80.183,255293,4,"metal,thrash+metal,hardcore,heavy+metal,metal,thrash+metal,hardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hey Deannie,Mcrackins,0.3,0.985,7,-3.161,1,0.11199999999999999,0.00884,0.0,0.0788,0.53,171.613,164160,4,"punk+rock,pop+punk,punk,canadian,punk+rock,pop+punk,punk",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Metal,Black Asteroid,0.775,0.919,7,-13.044,1,0.0426,0.359,0.922,0.11800000000000001,0.0335,129.988,421210,4,"techno,industrial+techno,techno,industrial+techno,electronic",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Fineshrine,Purity Ring,0.609,0.7979999999999999,5,-4.448,0,0.0404,0.018000000000000002,8.68e-06,0.434,0.401,130.034,209760,4,"synthpop,experimental,electronic,glitch-hop,post-dubstep,electronic,experimental,synthpop",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Burn The Ships,for KING & COUNTRY,0.49700000000000005,0.542,5,-7.398,1,0.0315,0.16,1.4000000000000001e-05,0.084,0.0707,93.57,276400,4,"christian,indie,pop,rock,christian+rock,christian,indie,contemporary+christian",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Nazar Lag Jayegi,Millind Gaba,0.768,0.828,10,-3.877,0,0.184,0.413,0.0,0.203,0.81,99.958,220159,4,"desi hip hop,desi pop,modern bollywood,punjabi pop",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Binaural Alpha Sinus 120 Hz - 128 Hz,Vorssenn,0.138,0.152,0,-17.319000000000003,1,0.0685,0.858,0.848,0.11900000000000001,0.0349,81.558,208000,5,"binaural+sounds,binaural+sounds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Le Cimetière Marin,Arve Henriksen,0.374,0.023,5,-20.869,0,0.0479,0.988,0.893,0.102,0.358,138.158,268346,3,"jazz,ambient,experimental,norwegian,trumpet,jazz,ambient,experimental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hey Mister,Miss May I,0.384,0.992,10,-3.2489999999999997,0,0.125,3.3600000000000004e-05,7.79e-05,0.565,0.0988,160.03799999999998,235640,4,"metalcore,hardcore,metal,metalcore,deathcore,post-hardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Into Everlasting Fire,Immolation,0.213,0.903,1,-12.154000000000002,1,0.11199999999999999,4.95e-05,0.8420000000000001,0.151,0.265,140.969,315000,4,"death+metal,death+metal,brutal+death+metal,metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sundrop Pop,CASTLEBEAT,0.20800000000000002,0.516,7,-8.479,1,0.0335,0.10800000000000001,0.631,0.14400000000000002,0.16899999999999998,113.07,216944,4,"dream+pop,lo-fi,shoegaze,indie+pop,dream+pop,lo-fi,shoegaze",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Gunshotta,Machinedrum,0.6609999999999999,0.7879999999999999,11,-7.827999999999999,0,0.141,0.00436,0.728,0.242,0.294,169.935,346118,4,"future+garage,idm,bass,jungle,idm,electronic,glitch",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Korpi Metal Riders,Blood Region,0.506,0.955,4,-6.801,0,0.0893,5.6399999999999995e-05,0.0228,0.0943,0.257,111.196,242116,4,"heavy+metal,progressive+metal,thrash+metal,heavy+metal,progressive+metal,thrash+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
De Kinderballade,Boudewijn de Groot,0.361,0.244,7,-10.677999999999999,1,0.0293,0.816,1.84e-05,0.08800000000000001,0.366,84.962,253533,4,"singer-songwriter,boudewijn+de+groot,nederlandstalig,dutch,folk,dutch,singer-songwriter,nederlandstalig",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Numero,Apulanta,0.5770000000000001,0.858,10,-6.711,0,0.139,0.000299,0.0899,0.557,0.612,96.34700000000001,320893,4,"nu+metal,finnish,rock,punk+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Nebelmond - Black Metal Version,Garden of Grief,0.0805,0.9570000000000001,6,-3.842,1,0.0966,7.3e-05,0.88,0.32,0.0374,170.144,826218,5,"black+metal,depressive+black+metal,austrian,depressive+suicidal+black+metal,black+metal,depressive+black+metal,austrian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Whispered Relaxing Haircut Pt. 6,Gibi ASMR,0.34600000000000003,0.0127,8,-41.408,1,0.141,2.3100000000000002e-05,0.0245,0.0864,0.184,82.447,315600,4,asmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Fight On, Fighter",for KING & COUNTRY,0.616,0.6409999999999999,1,-6.696000000000001,1,0.0354,0.0104,0.0,0.0813,0.134,107.979,218107,4,"christian,indie,pop,rock,christian+rock,christian,indie,contemporary+christian",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Aggressive Fornicator,Blasfemia,0.19699999999999998,0.977,1,-7.156000000000001,1,0.172,1.82e-05,0.943,0.324,0.115,124.868,245000,4,"thrash+metal,black+metal,colombian,blackened+thrash+metal,thrash+metal,black+metal,colombian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Opened Up the Heavens,Isla Vista Worship,0.509,0.47600000000000003,8,-7.959,1,0.0396,0.40299999999999997,0.000185,0.17800000000000002,0.36,88.054,272727,4,"heaven+and+hell,christian,worship,rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Crooked Smile,Hella,0.5710000000000001,0.7440000000000001,7,-7.877999999999999,1,0.146,0.435,0.0,0.8290000000000001,0.868,81.05199999999999,276284,4,"math+rock,noise+rock,experimental,instrumental,math+rock,noise+rock,experimental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Orphans of the Sky,36,0.172,0.14800000000000002,10,-18.667,1,0.0394,0.9079999999999999,0.763,0.0834,0.038,123.948,412891,3,"drone,drone+ambient,ambient,downtempo,melancholic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Ghost Mountain,The Unicorns,0.6729999999999999,0.43,11,-8.97,1,0.0434,0.624,0.0411,0.08199999999999999,0.605,79.939,190247,4,"lo-fi,indie,indie+pop,indie+rock,indie,indie+pop,lo-fi",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Aquasphere - Radio Edit,Dr. Sounds,0.162,0.0194,9,-28.805999999999997,0,0.0496,0.99,0.9520000000000001,0.0872,0.0282,131.47299999999998,216592,3,"ambient,dark+ambient,new+age,electronic,ambient,dark+ambient,new+age",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
No Other Name,Holy Communion Instrumental Duo,0.516,0.0443,7,-21.660999999999998,1,0.0476,0.986,0.9309999999999999,0.10800000000000001,0.20600000000000002,137.809,289909,4,"instrumental,chill,calm,instrumental,chill,calm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Längtans café,Lasse Stefanz,0.7040000000000001,0.6659999999999999,0,-7.0920000000000005,1,0.0237,0.276,4.13e-06,0.0992,0.83,108.916,238893,4,"dansband,swedish,dansband,swedish,svenska+dansband",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Killers of the Unborn,Barren Cross,0.447,0.9890000000000001,9,-3.628,1,0.129,0.00028900000000000003,0.0148,0.324,0.235,78.862,205627,4,"christian+metal,christian+rock,heavy+metal,heavy+metal,christian+metal,white+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Dancing,Vantage,0.66,0.807,11,-7.92,0,0.39299999999999996,0.00655,6.16e-06,0.0658,0.546,119.965,282000,4,"future+funk,vaporwave,future+funk,vaporwave,french",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Feeling Good,Ahmad Jamal,0.6890000000000001,0.353,5,-13.69,0,0.0371,0.8140000000000001,0.00201,0.12,0.8,81.995,172016,4,"jazz,piano,jazz+piano,hard+bop,jazz,piano,jazz+piano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
You Ain't Coming Back,Zeal & Ardor,0.436,0.5589999999999999,1,-7.4079999999999995,0,0.0387,0.00792,0.0,0.10099999999999999,0.212,118.023,198520,4,"black+metal,avant-garde+metal,blues,experimental,soul,black+metal,avant-garde+metal,blues",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Le bonheur,L'Entourloop,0.748,0.469,4,-9.619,0,0.0586,0.00225,0.0894,0.066,0.191,140.024,263865,4,"dub,reggae,hip-hop,french,reggae,dub,hip-hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Drugstore,Def Cut,0.693,0.723,2,-7.513,1,0.16399999999999998,8.49e-05,0.773,0.121,0.402,184.003,196282,4,"hip-hop,breakbeat,turntablism,german,hip-hop,breakbeat,turntablism",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Heretic Prevails,Shadow of Intent,0.433,0.997,0,-3.386,0,0.312,0.0038299999999999996,0.597,0.436,0.0391,140.011,288054,4,"halocore,deathcore,symphonic+deathcore,technical+death+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dragon de métal,Izïa,0.6809999999999999,0.496,4,-8.222999999999999,0,0.0453,0.332,0.00412,0.11,0.0661,97.993,256240,4,"french,rock,female+vocalists,female+vox,french+rock,french,female+vocalists,female+vox",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Bye Bye Blues,Esquivel!,0.447,0.5529999999999999,7,-12.106,1,0.0428,0.581,0.711,0.102,0.45899999999999996,93.34899999999999,135667,3,"adult standards,ballroom,easy listening,lounge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Planet Metal,Emerald Sun,0.369,0.951,10,-1.774,0,0.0569,0.000264,0.0853,0.249,0.349,175.02700000000002,276558,4,"power+metal,2011,greek,melodic+power+metal,power+metal,greek,melodic+power+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Bruise,Echoes Of Yul,0.205,0.43,0,-9.997,0,0.0332,0.0225,0.7829999999999999,0.0796,0.035,140.156,575345,4,"drone,sludge,post-metal,doom,noise,drone,sludge,post-metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alive,Dabin,0.377,0.5660000000000001,11,-6.172999999999999,1,0.044000000000000004,0.134,0.0,0.135,0.222,154.875,365419,4,"melodic+dubstep,dubstep,electro+house,electronic",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
East Tennesse Blues,Bill Monroe,0.424,0.639,1,-19.469,1,0.0634,0.37799999999999995,0.266,0.444,0.975,159.088,173600,4,"bluegrass,country,folk,americana,bluegrass,country,folk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The Warning,Procession,0.525,0.9079999999999999,8,-8.501,1,0.064,0.00411,0.775,0.145,0.0372,123.964,146929,4,"doom+metal,traditional+doom+metal,heavy+metal,epic+doom+metal,doom+metal,traditional+doom+metal,chilean",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
She Moves In Her Own Way,The Kooks,0.465,0.8109999999999999,7,-5.392,1,0.0619,0.273,0.0,0.0968,0.8109999999999999,76.77600000000001,169347,4,"indie,indie+rock,british,alternative,rock,indie,indie+rock,british",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
Crescent,John Coltrane Quartet,0.36200000000000004,0.381,0,-8.789,0,0.0457,0.905,0.00183,0.0737,0.33399999999999996,74.582,608467,4,"gimme+sum+friends,jazz,gimme+sum+friends02,mj-jazzin+giants,jazz,free+jazz,saxophone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Voor altijd jong (feat. Danny DV8) - Live @ Graspop Metal Meeting '18,Fleddy Melculy,0.466,0.961,1,-4.17,0,0.11800000000000001,0.000307,0.00048300000000000003,0.915,0.171,78.956,172147,4,"metal,thrash+metal,hardcore,heavy+metal,metal,thrash+metal,hardcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Scene Of The Crime - Remastered Studio,The Stooges,0.32,0.925,9,-4.417,0,0.124,1.19e-06,0.927,0.318,0.6,120.26299999999999,171510,4,"proto-punk,garage+rock,punk,punk+rock,rock,proto-punk,garage+rock,punk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Conscious Ferilla,Kraddy,0.77,0.9279999999999999,7,-6.928,1,0.17,0.00199,0.0591,0.664,0.51,101.816,301709,4,"homeys+slip+cube+shindy,homeys+slip-cube+shindy,glitch-hop,glitch,electronic",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Good Morning Heartache,Scott Hamilton,0.526,0.17,9,-13.089,0,0.0411,0.823,0.777,0.114,0.18,117.414,322133,4,"jazz,saxophone,smooth+jazz,romantico,jazz,saxophone,smooth+jazz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pärt: Spiegel im Spiegel (Excerpt),Arvo Pärt,0.209,0.015,5,-31.366999999999997,1,0.0426,0.991,0.193,0.059000000000000004,0.0828,76.21,244907,3,"contemporary+classical,classical,minimalism,choral,minimalist,classical,contemporary+classical,minimalism",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Anchor,Novo Amor,0.457,0.408,9,-11.474,1,0.0307,0.8029999999999999,0.884,0.126,0.128,117.052,257533,4,"2015,folk,indie,acoustic",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Whispered Relaxing Haircut Pt. 2,Gibi ASMR,0.515,0.0356,1,-41.568000000000005,1,0.111,0.0009429999999999999,0.00010700000000000001,0.0786,0.11900000000000001,101.757,356832,3,asmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Rock and Scissors,Michael Schulte,0.39299999999999996,0.5579999999999999,7,-5.872000000000001,0,0.045,0.433,0.0,0.12300000000000001,0.23600000000000002,181.735,201818,3,"acoustic,german,singer-songwriter,pop,acoustic,german,singer-songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Black Light,Black Metal Raccoons,0.311,0.7020000000000001,4,-10.027000000000001,0,0.0906,0.129,2.52e-05,0.111,0.0901,150.297,206000,4,"rock,space+rock,indie,finnish,electric+rock,rock,space+rock,indie",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
For Those About to Rock,Godflesh,0.26899999999999996,0.41200000000000003,3,-10.767999999999999,0,0.0544,0.0347,0.902,0.127,0.188,109.806,329867,4,"industrial+metal,covers,acdc+cover,cover,industrial+metal,industrial,experimental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Tones For Joan's Bones (Remastered),Blue Mitchell,0.479,0.265,2,-13.305,1,0.0287,0.87,0.674,0.14800000000000002,0.22399999999999998,140.607,397933,4,"jazz,trumpet,hard+bop,bebop,funk,jazz,trumpet,hard+bop",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Je te veux,Erik Satie,0.406,0.0376,0,-24.348000000000003,1,0.0387,0.996,0.934,0.105,0.203,95.835,335280,3,"classical,piano,instrumental,erik+satie,je+te+veux,classical,piano,impressionist",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Cello Suite No. 5 in C Minor, BWV 1011: III. Courante",Johann Sebastian Bach,0.491,0.0211,0,-27.538,0,0.064,0.92,0.8859999999999999,0.109,0.599,64.878,141067,3,"cello,classical,baroque,instrumental",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Een Meisje Van Zestien,Boudewijn de Groot,0.568,0.488,2,-11.07,0,0.0453,0.0178,0.0,0.166,0.733,140.445,178733,4,"nederpop,classic,dutch,eclectonia,dutch,singer-songwriter,nederlandstalig",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Light in the Sky,We Banjo 3,0.632,0.775,7,-4.648,1,0.078,0.434,0.0,0.266,0.331,125.00200000000001,227600,4,"banjo,irish,world,banjo,irish,world",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
We're On the Run,Gold Motel,0.635,0.878,2,-5.82,1,0.0597,0.0699,0.0,0.0389,0.935,143.039,178260,4,"indie+pop,female+vocalists,2010,indie,summer,indie+pop,female+vocalists,indie",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Johnny Doesn't Want to Go To Heaven,The Killjoys,0.266,0.848,9,-5.965,1,0.0855,0.000139,5.2900000000000005e-05,0.0803,0.715,97.113,162627,4,"punk,punk+rock,punk+77,punk,punk+rock,punk+77",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Why Do We Fall?,Hans Zimmer,0.248,0.419,2,-14.917,0,0.0397,0.45799999999999996,0.649,0.284,0.0349,103.209,122870,4,"soundtrack,instrumental,classical,composer,hans+zimmer,soundtrack,instrumental,classical",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sanctuary Demon,Doomshine,0.312,0.507,9,-6.477,1,0.0346,5.45e-06,0.18600000000000003,0.0959,0.0571,105.895,524320,4,"doom+metal,doom+metal,epic+doom+metal,traditional+doom+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Variation 15,Benjamin Wallfisch,0.121,0.18600000000000003,3,-17.361,1,0.0427,0.675,0.9420000000000001,0.102,0.0321,96.161,351640,3,"soundtrack,classical,soundtrack,classical,film+score",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
God Hates Rock N' Roll Live,The Profane,0.376,0.987,5,-5.656000000000001,0,0.105,0.00027400000000000005,0.0134,0.941,0.11900000000000001,92.068,184227,4,"death+n+roll,death+metal,metal,punk,rouheeta,death+n+roll,death+metal,metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Friedrich,Alexandre Desplat,0.43799999999999994,0.22699999999999998,10,-20.179000000000002,0,0.0361,0.9009999999999999,0.35700000000000004,0.11199999999999999,0.0744,104.125,92600,4,"soundtrack,instrumental,classical,composer,score,soundtrack,instrumental,classical",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Primal Life Code,Winterwolf,0.0989,0.932,1,-9.917,1,0.0976,4.6e-06,0.922,0.308,0.195,196.41099999999997,226543,3,"death+metal,finnish,old+school+death+metal,death+metal,finnish,old+school+death+metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Close Enough For Jazz,Jan Garbarek,0.162,0.0349,11,-24.354,1,0.0498,0.9570000000000001,0.9640000000000001,0.0912,0.0348,131.439,119333,4,"jazz,saxophone,contemporary+jazz,norwegian,ecm,jazz,saxophone,contemporary+jazz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Almost Punk Enough,Slapstick,0.42700000000000005,0.8909999999999999,2,-7.341,1,0.107,1.31e-05,1.7199999999999998e-05,0.271,0.505,144.933,112410,4,"ska+punk,ska,skacore,that+riff+sounds+familiar,ska+punk,ska,punk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,The Stooges,0.366,0.965,0,-3.478,1,0.0373,0.00025699999999999996,0.00137,0.654,0.664,112.288,314547,4,"proto-punk,garage+rock,punk,rock,70s,proto-punk,garage+rock,punk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Black Metal Is Alive IV,Abrasion,0.157,0.39399999999999996,9,-17.733,1,0.0492,0.935,0.993,0.11,0.0716,132.476,347402,4,"brasil,singapore,metalcore,brazilian+metal,brasil,singapore,metalcore",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Sick, Sick, Sick",Bayside,0.38799999999999996,0.8909999999999999,6,-3.338,0,0.0816,0.000552,0.0246,0.336,0.5329999999999999,172.065,214107,4,"rock,alternative+rock,punk+rock,melodic,rock,alternative,emo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Hi Sonna Pothum,Hiphop Tamizha,0.48200000000000004,0.696,0,-6.646,0,0.08900000000000001,0.285,2.03e-06,0.115,0.655,183.93200000000002,230431,4,"hip-hop,all,indian,india,chennai,hip-hop,all,indian",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Naturally Born (feat. Big Noyd, Large Professor & Kool G Rap) - Instrumental",Ayatollah,0.488,0.865,7,-7.54,1,0.1,0.000197,0.0286,0.361,0.551,178.2,259336,4,"instrumental+hip-hop,hip-hop,producer,instrumental+hip-hop,hip-hop,producer",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
